teresia|persName|205.0|pl
chopena|persName|205.0|pl
maria|persName|205.0|pl
fryderyku|persName|206.0|pl
ludwiki|persName|206.0|pl
t|persName|206.0|pl
wodzińska|persName|206.0|pl
witwickim|persName|207.0|pl
f|persName|207.0|pl
chopin|persName|207.0|pl
a|persName|208.0|pl
de c|persName|208.0|pl
godz|time|209.0|pl
3|time|209.0|pl
saint-gratien|placeName|210.0|pl
paryżu|placeName|210.0|pl
chopina|persName|210.0|pl
polska|placeName|210.0|pl
a|persName|210.0|pl
de custine|persName|210.0|pl
fryderyku|persName|211.0|pl
twych|persName|211.0|pl
paryżu|placeName|211.0|pl
śpiewów|persName|211.0|pl
poznańskiem|placeName|211.0|pl
bóg|persName|211.0|pl
t|persName|211.0|pl
w|persName|211.0|pl
george|persName|213.0|pl
marie dorval|persName|213.0|pl
surpris|persName|214.0|pl
bóg|persName|214.0|pl
ignacy|persName|216.0|pl
bóg|persName|216.0|pl
gay|persName|216.0|pl
girardin|persName|216.0|pl
jules’|persName|216.0|pl
janin|persName|216.0|pl
pleyel|persName|216.0|pl
paryż|placeName|216.0|pl
a|persName|216.0|pl
de c|persName|216.0|pl
saint-gratien|placeName|216.0|pl
10 rano|time|216.0|pl
rue|orgName|216.0|pl
b-g|persName|216.0|pl
saint-|persName|216.0|pl
maurycego schlesingera|persName|217.0|pl
francję|placeName|217.0|pl
niemcy|placeName|217.0|pl
f|persName|218.0|pl
chopina|persName|218.0|pl
polską|placeName|218.0|pl
dantego|persName|218.0|pl
palmie|placeName|219.0|pl
maurytańskie|placeName|219.0|pl
afryce|geogName|219.0|pl
grzymale|persName|219.0|pl
jasia|persName|219.0|pl
ch |persName|219.0|pl
jasiowi|persName|219.0|pl
fontany|persName|219.0|pl
28 (listopada 1838|date|219.0|pl
wojciecha grzymały|persName|219.0|pl
alb|persName|219.0|pl
mosquée|orgName|219.0|pl
państwa denoyers|orgName|220.0|pl
p|persName|220.0|pl
francji|placeName|220.0|pl
barcelonie|placeName|220.0|pl
chopin|persName|220.0|pl
palma de mallorca|geogName|220.0|pl
marsylię|placeName|220.0|pl
perpignan|placeName|220.0|pl
george sand|persName|221.0|pl
kacperka|persName|221.0|pl
bradi|persName|221.0|pl
hiszpanie|placeName|221.0|pl
jasiowi|persName|222.0|pl
bóg|persName|222.0|pl
pleyela|geogName|222.0|pl
rue de rochechouard|geogName|222.0|pl
leonowi|persName|222.0|pl
preludie|persName|222.0|pl
albrechtowi|persName|222.0|pl
jasia|persName|222.0|pl
fontany|persName|222.0|pl
3 stycz|date|222.0|pl
1839|date|222.0|pl
george sand|persName|223.0|pl
palmie|placeName|223.0|pl
majorce|geogName|223.0|pl
wyspy balearskie|geogName|223.0|pl
g|persName|223.0|pl
s|persName|223.0|pl
chopin|persName|223.0|pl
l’|persName|223.0|pl
homonda|persName|223.0|pl
maurycy|persName|223.0|pl
mickiewicza|persName|223.0|pl
boże|persName|223.0|pl
bulozowi|persName|223.0|pl
hiszpanii|placeName|223.0|pl
pirenejów|geogName|223.0|pl
francją|placeName|223.0|pl
czyś|persName|224.0|pl
tyś|persName|224.0|pl
marsylii|placeName|224.0|pl
valdemosa|persName|224.0|pl
leona|persName|224.0|pl
pleyela|persName|224.0|pl
jasia|persName|224.0|pl
valdemosa|persName|225.0|pl
paryżu|placeName|225.0|pl
ruski|placeName|225.0|pl
julianie|persName|225.0|pl
anglika|placeName|225.0|pl
leo żyd|persName|225.0|pl
żydowi|placeName|225.0|pl
probstowi|persName|225.0|pl
berlina|placeName|225.0|pl
leo|persName|225.0|pl
leonem|persName|225.0|pl
jakeś|persName|225.0|pl
boga|persName|225.0|pl
palma de mallorca|geogName|225.0|pl
jasia|persName|225.0|pl
nürenbergu|placeName|225.0|pl
bambergu|placeName|225.0|pl
albrechta|persName|225.0|pl
nitouchable|persName|225.0|pl
klak  |orgName|225.0|pl
aduana|persName|225.0|pl
sonatę|persName|226.0|pl
moschelesa|persName|226.0|pl
palmie|placeName|227.0|pl
francję|placeName|227.0|pl
anglię|placeName|227.0|pl
niemczech|placeName|227.0|pl
londynie|placeName|227.0|pl
probstem|orgName|227.0|pl
niemcy|placeName|227.0|pl
europę|geogName|227.0|pl
fontany|persName|227.0|pl
warszawy|placeName|227.0|pl
rok 39|date|227.0|pl
19 marca 1839|date|227.0|pl
preludie|persName|228.0|pl
wolff|persName|228.0|pl
pleyelowi|persName|228.0|pl
leona|persName|228.0|pl
pleyel|persName|228.0|pl
marzec|date|228.0|pl
nougiemu|persName|228.0|pl
jasia|persName|228.0|pl
noug|placeName|228.0|pl
wesslem|persName|228.0|pl
morze śródziemne|geogName|228.0|pl
albrechtów|geogName|228.0|pl
maju|date|228.0|pl
leonowi|persName|229.0|pl
pleyel|persName|229.0|pl
nougiego|persName|229.0|pl
kwiecień|date|229.0|pl
juilleta|placeName|229.0|pl
wesslowskie|placeName|229.0|pl
pleyela|persName|229.0|pl
probst|persName|229.0|pl
niemiec|placeName|229.0|pl
francji|placeName|229.0|pl
anglii|placeName|229.0|pl
balladzie|persName|229.0|pl
probsta|persName|229.0|pl
jaś|persName|229.0|pl
jasiowi|persName|229.0|pl
paryża|placeName|229.0|pl
czerwca|date|229.0|pl
jaś  –|persName|229.0|pl
antek|persName|229.0|pl
polsku|placeName|229.0|pl
jasia|persName|229.0|pl
antka|persName|229.0|pl
term  –  |geogName|229.0|pl
lipca|date|229.0|pl
żydzi|placeName|230.0|pl
żydami|placeName|230.0|pl
szwaby szwabami  |orgName|230.0|pl
fontanie|persName|230.0|pl
nohan[t]|geogName|230.0|pl
paryża|placeName|230.0|pl
francji|placeName|230.0|pl
hiszpany|persName|230.0|pl
żydami|placeName|231.0|pl
probst|persName|231.0|pl
schlesinger|persName|231.0|pl
żyd|placeName|231.0|pl
pleyel|persName|231.0|pl
schl|geogName|231.0|pl
francji|placeName|231.0|pl
anglii|placeName|231.0|pl
niemiec|placeName|231.0|pl
preludiach|placeName|231.0|pl
pleyelowi|persName|231.0|pl
pleyela|persName|231.0|pl
schlesingerem|persName|231.0|pl
probsta|persName|231.0|pl
schlesinger probstowi|persName|231.0|pl
paryżu|placeName|231.0|pl
schlesingera|persName|231.0|pl
boże|persName|231.0|pl
paryża|placeName|231.0|pl
leona|persName|231.0|pl
antka|persName|231.0|pl
jasia|persName|231.0|pl
fontana|persName|232.0|pl
majorki|placeName|232.0|pl
fontany|persName|232.0|pl
palmie|placeName|232.0|pl
paryżu|placeName|232.0|pl
pp|orgName|232.0|pl
palmie  –  |geogName|232.0|pl
paryża|placeName|232.0|pl
f|persName|232.0|pl
chopin|persName|232.0|pl
pleyelowi|persName|233.0|pl
robert schuhmann|persName|233.0|pl
pleyel|persName|233.0|pl
schuhmannowi|persName|233.0|pl
gaszyńsk|persName|233.0|pl
aix|placeName|233.0|pl
pleyelem|persName|233.0|pl
jasia|persName|233.0|pl
grzymale|persName|233.0|pl
pleyel|persName|234.0|pl
probst|persName|234.0|pl
odebrałeś|persName|234.0|pl
pleyelowi|persName|234.0|pl
schlesmger|persName|234.0|pl
anglię|placeName|234.0|pl
niemczech|placeName|234.0|pl
schlesinger|persName|234.0|pl
boże|persName|234.0|pl
żydem|placeName|234.0|pl
żyda|placeName|234.0|pl
schlesingera|persName|234.0|pl
pleyelem|persName|234.0|pl
scherzu|persName|234.0|pl
kortuna fołem|persName|234.0|pl
migneron|persName|234.0|pl
probstowi|persName|234.0|pl
grzymałę|persName|234.0|pl
jasio|persName|234.0|pl
wodziński|persName|234.0|pl
pleyela|persName|234.0|pl
jasia|persName|234.0|pl
p|persName|235.0|pl
b|persName|235.0|pl
byronie|persName|235.0|pl
mickiewiczu|persName|235.0|pl
bóg|persName|235.0|pl
avignonowi|persName|235.0|pl
pleyela|persName|236.0|pl
marsylię|placeName|236.0|pl
paryża|placeName|236.0|pl
c|orgName|236.0|pl
rue de rochechouard nr 20|geogName|236.0|pl
f|persName|236.0|pl
chopin|persName|236.0|pl
h|persName|237.0|pl
berlioz|persName|237.0|pl
p|persName|237.0|pl
s|persName|237.0|pl
sand|persName|237.0|pl
paryża|placeName|238.0|pl
marsylii|placeName|238.0|pl
gabriel|persName|238.0|pl
genui|placeName|238.0|pl
maja|date|238.0|pl
fryc|persName|238.0|pl
george sand|persName|238.0|pl
karlotta|persName|238.0|pl
chopina|persName|238.0|pl
żydy  |orgName|239.0|pl
pleyelowi|persName|239.0|pl
schonenbergerami|placeName|239.0|pl
jeżeliś|persName|239.0|pl
probstowi  |orgName|239.0|pl
jasia|persName|239.0|pl
jasiowi|persName|239.0|pl
antka|persName|239.0|pl
adieu|persName|239.0|pl
pley|placeName|239.0|pl
clara wieck|persName|239.0|pl
f|persName|239.0|pl
chopin|persName|239.0|pl
polska|placeName|240.0|pl
francuskie|placeName|240.0|pl
nohan[t]|geogName|240.0|pl
ossolińskiej|persName|240.0|pl
sapieha|persName|240.0|pl
george  –|persName|240.0|pl
george sand  –|persName|240.0|pl
jasio|persName|241.0|pl
nuremu|persName|241.0|pl
maju|date|241.0|pl
marsylię|placeName|241.0|pl
antku|persName|241.0|pl
polsce|placeName|241.0|pl
polskich|placeName|241.0|pl
paryża|placeName|241.0|pl
pleyela|persName|241.0|pl
rue et hôtel beauveau|geogName|241.0|pl
wieck|persName|241.0|pl
etudę|orgName|241.0|pl
niemcy|placeName|241.0|pl
żydy|placeName|241.0|pl
jasia|persName|241.0|pl
nohant  –|geogName|242.0|pl
genui|placeName|242.0|pl
marsylii|placeName|242.0|pl
nohant|persName|242.0|pl
24 godz|time|242.0|pl
george sand  –|persName|242.0|pl
g|persName|242.0|pl
s|persName|242.0|pl
jasio|persName|243.0|pl
marliani|persName|243.0|pl
aragiemu|persName|243.0|pl
polskiego|placeName|243.0|pl
ch |persName|243.0|pl
george sand  –|persName|243.0|pl
g |persName|243.0|pl
s |persName|243.0|pl
ptaku|persName|244.0|pl
jasia|persName|244.0|pl
george sand  –|persName|244.0|pl
gauberta|persName|244.0|pl
webera|persName|245.0|pl
fontana|persName|245.0|pl
george sand|persName|245.0|pl
bignola|persName|245.0|pl
g|persName|245.0|pl
s|persName|245.0|pl
chopina|persName|245.0|pl
arago|persName|245.0|pl
châteauroux|geogName|246.0|pl
paryża|placeName|246.0|pl
agoult|persName|246.0|pl
ch |persName|246.0|pl
jasiowi|persName|246.0|pl
george sand  –|persName|246.0|pl
g |persName|246.0|pl
chopina|persName|246.0|pl
węgrowcem”|geogName|247.0|pl
alexander moszczeński|persName|247.0|pl
brzeski|placeName|247.0|pl
alaxandrina|persName|247.0|pl
gnieźnie|placeName|247.0|pl
alaxandryna|persName|247.0|pl
wiatrowo|placeName|247.0|pl
staropolski|placeName|247.0|pl
albrechta|persName|247.0|pl
jasio|persName|247.0|pl
łek|persName|247.0|pl
paryską|placeName|247.0|pl
bacha|persName|247.0|pl
webera|persName|247.0|pl
eichtalównie|persName|247.0|pl
pleyel|persName|247.0|pl
wessel|persName|247.0|pl
probst|persName|247.0|pl
haslingera|persName|247.0|pl
niemcy|placeName|247.0|pl
żyda|placeName|247.0|pl
kalkbrennerze|persName|247.0|pl
pleyela|persName|247.0|pl
palmejski|placeName|247.0|pl
franc|placeName|247.0|pl
majorce|geogName|247.0|pl
belgii|placeName|247.0|pl
grz|orgName|247.0|pl
woyciechowski|persName|247.0|pl
tytus|persName|247.0|pl
liceum|orgName|247.0|pl
graveur|persName|247.0|pl
akredytowanych  –|orgName|247.0|pl
jasia|persName|248.0|pl
bignem|orgName|249.0|pl
c |persName|249.0|pl
george sand  –|persName|249.0|pl
brodaczu|persName|249.0|pl
stockholm|placeName|249.0|pl
bign[e’|orgName|249.0|pl
culpa|persName|249.0|pl
rue tronchet|geogName|250.0|pl
rue lafitte|orgName|250.0|pl
ambasadzie|orgName|250.0|pl
tronchet|persName|250.0|pl
lafitte|persName|250.0|pl
jasia|persName|250.0|pl
grzymałę|persName|250.0|pl
angielską|placeName|251.0|pl
polską|placeName|251.0|pl
wessla|persName|251.0|pl
probst|persName|251.0|pl
paryżu|placeName|251.0|pl
polak|placeName|251.0|pl
grzymale|persName|251.0|pl
jasia|persName|251.0|pl
p|persName|251.0|pl
bóg|persName|251.0|pl
bzdere|placeName|251.0|pl
episiersko|placeName|251.0|pl
ebenista|persName|251.0|pl
buloz|persName|252.0|pl
fontana|persName|252.0|pl
anglik|placeName|252.0|pl
paryżu|placeName|252.0|pl
bignasa|persName|252.0|pl
rollinat|persName|252.0|pl
boga|persName|252.0|pl
f|persName|252.0|pl
ch|persName|252.0|pl
domaradzki|persName|253.0|pl
podczaski|persName|253.0|pl
antoś|persName|253.0|pl
leo|persName|253.0|pl
wesslu|geogName|253.0|pl
gutmannowi|persName|253.0|pl
paryżu|placeName|253.0|pl
cellinim|persName|253.0|pl
jasiowi|persName|253.0|pl
cynadry papuzie|persName|253.0|pl
jasio|persName|253.0|pl
p|persName|253.0|pl
platerowej|persName|253.0|pl
paulinie|persName|253.0|pl
widź|persName|253.0|pl
grzymałą|persName|253.0|pl
osławskiego|placeName|253.0|pl
niemcewicza|persName|253.0|pl
hussy|persName|253.0|pl
uwrierka|persName|253.0|pl
baleine|placeName|253.0|pl
saluces|persName|254.0|pl
aguadego|persName|254.0|pl
balgueri|persName|254.0|pl
bóg|persName|254.0|pl
adieu|persName|255.0|pl
georga|persName|256.0|pl
rue clichy|geogName|256.0|pl
notre dame de lorette|geogName|256.0|pl
rue des martyrs|geogName|256.0|pl
mr mardelle|persName|256.0|pl
de narbonne|geogName|256.0|pl
rue de la harpe|geogName|256.0|pl
2000|date|256.0|pl
arago|persName|256.0|pl
widnego|persName|256.0|pl
faub|geogName|256.0|pl
grz|persName|256.0|pl
p|persName|256.0|pl
mardelle|persName|256.0|pl
jasia|persName|256.0|pl
f|persName|256.0|pl
ch|persName|256.0|pl
george sand|persName|256.0|pl
chopin|persName|256.0|pl
rue de clichy|geogName|256.0|pl
rue tronchet|geogName|256.0|pl
rue st|geogName|256.0|pl
st|geogName|256.0|pl
boga|persName|256.0|pl
cave|persName|256.0|pl
emple|persName|256.0|pl
hotelik  –|geogName|256.0|pl
konsyderacja  –  |orgName|256.0|pl
paryżu|placeName|257.0|pl
jerzego|persName|257.0|pl
boga|persName|257.0|pl
duponta|persName|257.0|pl
dautremonta|persName|257.0|pl
anglik|placeName|257.0|pl
służącego|persName|257.0|pl
polonii|orgName|257.0|pl
żydówce|placeName|257.0|pl
leo|persName|257.0|pl
jasia|persName|257.0|pl
julisio|persName|257.0|pl
boga|persName|258.0|pl
p|persName|258.0|pl
rue la harpe|geogName|258.0|pl
n|persName|258.0|pl
b|persName|258.0|pl
nord|geogName|258.0|pl
korneta à piston|persName|258.0|pl
odrysuj|persName|258.0|pl
bóg|persName|258.0|pl
angielsko|placeName|259.0|pl
polsko|placeName|259.0|pl
f|persName|259.0|pl
ch|persName|259.0|pl
jasia|persName|259.0|pl
godz|time|260.0|pl
5 rano|time|260.0|pl
jasia|persName|260.0|pl
rue tronchet|geogName|260.0|pl
pigalle|geogName|260.0|pl
tronchet|geogName|260.0|pl
tineau|persName|260.0|pl
impromptu|persName|260.0|pl
ordowskie|persName|260.0|pl
karsko-końskie|orgName|260.0|pl
paryżu|placeName|261.0|pl
zajedzie|geogName|261.0|pl
juliana|persName|261.0|pl
rue pigal|geogName|261.0|pl
george sand|persName|261.0|pl
rue pigalle|geogName|261.0|pl
panami|placeName|262.0|pl
p|persName|262.0|pl
probst|persName|262.0|pl
impromptu|placeName|262.0|pl
nimi|orgName|262.0|pl
pańskich|persName|263.0|pl
a|persName|263.0|pl
de custine|persName|263.0|pl
a|persName|264.0|pl
de custine|persName|264.0|pl
polski|placeName|266.0|pl
ignacego|persName|266.0|pl
operę włoską|geogName|266.0|pl
syberii|geogName|266.0|pl
francuskich|placeName|266.0|pl
ignacy|persName|266.0|pl
paryżu|placeName|266.0|pl
a|persName|266.0|pl
de custine|persName|266.0|pl
maurycemu schlesingerowi|persName|267.0|pl
etiudę|persName|267.0|pl
moschelesa|persName|267.0|pl
fryderyk chopin|persName|267.0|pl
maurycego schlesingera|persName|268.0|pl
chopin|persName|268.0|pl
paryskich|placeName|269.0|pl
roku 1839|date|269.0|pl
polski|placeName|269.0|pl
a|persName|269.0|pl
de custine|persName|269.0|pl
zaleskiego|persName|270.0|pl
rue grenelle|geogName|270.0|pl
mickiewicza|persName|270.0|pl
s|persName|270.0|pl
zaleski|persName|270.0|pl
st|geogName|270.0|pl
petersburg|placeName|271.0|pl
cesarskie królów miasto|geogName|271.0|pl
wiel|persName|271.0|pl
karolowi soliva|persName|271.0|pl
oratorium passio d-n|orgName|271.0|pl
paryżu|placeName|271.0|pl
schlesingera|persName|271.0|pl
zaręczyć|orgName|271.0|pl
fryderyku|persName|271.0|pl
petersburgu|placeName|271.0|pl
piotr wielki|persName|271.0|pl
józefa nowakowskiego|persName|271.0|pl
a|persName|271.0|pl
cz|persName|271.0|pl
zacnemu|persName|271.0|pl
parnasie|persName|271.0|pl
chopin|persName|271.0|pl
fielda|persName|271.0|pl
józef elsner|persName|271.0|pl
warszawa|placeName|271.0|pl
24 marca 1840|date|271.0|pl
niemcewicza|persName|272.0|pl
kwietnia|date|272.0|pl
s|persName|272.0|pl
witwicki|persName|272.0|pl
s |persName|273.0|pl
witwicki|persName|273.0|pl
mazury|geogName|273.0|pl
mont pieté|geogName|273.0|pl
wessla|persName|274.0|pl
wesslem|persName|274.0|pl
liszt|persName|274.0|pl
londynu|placeName|274.0|pl
albrechty,|geogName|274.0|pl
perthuisy|persName|274.0|pl
wodziński|persName|274.0|pl
sand|persName|276.0|pl
rey|persName|277.0|pl
wallenroda|persName|277.0|pl
3 maj|date|277.0|pl
dnia 30|date|278.0|pl
h|persName|279.0|pl
berlioz|persName|279.0|pl
26 lipca|date|279.0|pl
wpół do dwunastej|time|279.0|pl
ulicy neuve-vivienne|geogName|279.0|pl
berlioza|persName|279.0|pl
28 lipca|date|279.0|pl
elsnera|persName|280.0|pl
paulus  mendelssohna|persName|280.0|pl
maurycy schlesinger|persName|280.0|pl
elsner|persName|281.0|pl
schlesingera|persName|281.0|pl
konserwatorium|orgName|281.0|pl
händla|persName|281.0|pl
bacha|persName|281.0|pl
judy machabeusza|persName|281.0|pl
jezusa|persName|281.0|pl
górze oliwnej|geogName|281.0|pl
mendelssohna|persName|281.0|pl
schneidera|persName|281.0|pl
cherubini|persName|281.0|pl
petersburgu|placeName|281.0|pl
niemczech|placeName|281.0|pl
kolonii|placeName|281.0|pl
moguncji|placeName|281.0|pl
dysseldorfie|placeName|281.0|pl
lipsku|placeName|281.0|pl
renem|geogName|281.0|pl
neukomm|placeName|281.0|pl
mendelssohn|persName|281.0|pl
adam|persName|281.0|pl
halévy|persName|281.0|pl
anglia|placeName|281.0|pl
birmingham|placeName|281.0|pl
chopin|persName|281.0|pl
p|persName|281.0|pl
nideckiej|persName|281.0|pl
orłowski|persName|281.0|pl
rouen|placeName|281.0|pl
józefa|persName|281.0|pl
habenekowi|persName|281.0|pl
paryża|placeName|282.0|pl
paulina viardot|persName|282.0|pl
solange|persName|282.0|pl
g|persName|282.0|pl
s|persName|282.0|pl
ulicę tronchet|geogName|283.0|pl
ulicę pigalle|geogName|283.0|pl
eug|geogName|283.0|pl
sand|persName|283.0|pl
witwickim|persName|284.0|pl
f|persName|284.0|pl
chopin|persName|284.0|pl
batta|persName|285.0|pl
zimmermanna|persName|285.0|pl
c|persName|285.0|pl
v|persName|285.0|pl
café de foy|geogName|286.0|pl
f|persName|286.0|pl
ch|persName|286.0|pl
gangler|persName|287.0|pl
matuszyński|persName|287.0|pl
f|persName|287.0|pl
ch|persName|287.0|pl
tece|placeName|289.0|pl
paryżu|placeName|290.0|pl
henrysia|persName|290.0|pl
boże|persName|290.0|pl
paryskich|placeName|290.0|pl
brzowscy|persName|290.0|pl
stronczyńscy|placeName|290.0|pl
bendkowskiego|persName|290.0|pl
trzech króli|persName|290.0|pl
jadwinia brzowskich|persName|290.0|pl
chopin|persName|290.0|pl
dmuszewski|persName|290.0|pl
liszt|persName|290.0|pl
józio|persName|290.0|pl
marynią,|orgName|290.0|pl
marynia|persName|290.0|pl
józia|persName|290.0|pl
maju|date|290.0|pl
antoś|persName|290.0|pl
bóg|persName|290.0|pl
jagusia brocka|persName|290.0|pl
jerzmanowską|persName|290.0|pl
ostrowskiego|persName|290.0|pl
komisji skarbu|orgName|290.0|pl
paweł jerzmanowski|persName|290.0|pl
napoleonem|persName|290.0|pl
elbie|geogName|290.0|pl
józefinie|persName|290.0|pl
rue lafitte|orgName|290.0|pl
nak[waskiej]|orgName|290.0|pl
fryderyku|persName|291.0|pl
bożego|persName|291.0|pl
6 grudnia|date|291.0|pl
panglos|persName|291.0|pl
anat|persName|291.0|pl
petersburga|placeName|291.0|pl
antosia|persName|291.0|pl
tytus|persName|291.0|pl
elsner|persName|291.0|pl
panią bouctot|persName|292.0|pl
rouen|placeName|292.0|pl
des  empereurs|geogName|292.0|pl
ul|geogName|292.0|pl
de  |geogName|292.0|pl
paryżu|placeName|292.0|pl
ch |persName|292.0|pl
henryk heine|persName|293.0|pl
w|persName|294.0|pl
walcu|persName|295.0|pl
paryżu|placeName|295.0|pl
allegro de concert|orgName|295.0|pl
p|persName|296.0|pl
alary|persName|296.0|pl
faub|geogName|297.0|pl
szwedzkich|placeName|297.0|pl
palais royal|geogName|297.0|pl
schl[esingera]|geogName|297.0|pl
dantana|persName|297.0|pl
st|geogName|297.0|pl
alkan|geogName|297.0|pl
kastnera|persName|297.0|pl
schlesingera|persName|297.0|pl
cherubiniego|persName|297.0|pl
cherubini|persName|297.0|pl
troupenasa|persName|297.0|pl
schlesingera|persName|298.0|pl
troupenasa|persName|298.0|pl
rosiniego|persName|298.0|pl
tarantella|persName|298.0|pl
rossiniego|persName|298.0|pl
leonowi|persName|298.0|pl
schuberta|persName|298.0|pl
hamburga|placeName|298.0|pl
pacciniego|persName|298.0|pl
tarantelli|persName|298.0|pl
charles|persName|298.0|pl
witwickiego|persName|298.0|pl
palais royal|geogName|298.0|pl
chopina|persName|298.0|pl
pleyela|persName|299.0|pl
julianie|persName|299.0|pl
jasio|persName|299.0|pl
pleyela|persName|300.0|pl
châteauroux|orgName|300.0|pl
wessela|persName|301.0|pl
troupenasowi|persName|301.0|pl
tarantelli|placeName|301.0|pl
hamburgu|placeName|301.0|pl
schubert|persName|301.0|pl
hamburga|placeName|301.0|pl
wesselowi|persName|301.0|pl
jasia|persName|301.0|pl
jużem|persName|301.0|pl
troupenasa|persName|301.0|pl
albrechtowi|persName|301.0|pl
rue pigal[le]|geogName|301.0|pl
leona|persName|301.0|pl
mackartnego|persName|301.0|pl
wołoskiego|persName|301.0|pl
guta|persName|301.0|pl
rulażu|persName|302.0|pl
de mr corret|persName|302.0|pl
rue de marais st|geogName|302.0|pl
martin nro|persName|302.0|pl
rulażowi|persName|302.0|pl
châteauroux|orgName|302.0|pl
tuluzy|placeName|302.0|pl
pleyela|persName|302.0|pl
mme dudevant  à  châteauroux|orgName|302.0|pl
paryża|placeName|302.0|pl
pleyelowi|persName|302.0|pl
hamberg et levistal|orgName|302.0|pl
pleyel|persName|302.0|pl
erard|persName|302.0|pl
tarantelli|persName|302.0|pl
hamburga|placeName|302.0|pl
troupenasa|persName|302.0|pl
antosiowi|persName|302.0|pl
życz|persName|302.0|pl
jasia|persName|302.0|pl
selon|persName|302.0|pl
paryżu|placeName|303.0|pl
londynie|placeName|303.0|pl
tarantelli|persName|303.0|pl
fryderyka müller|persName|304.0|pl
fryderyka|persName|304.0|pl
dessauera|persName|304.0|pl
chopina|persName|304.0|pl
chopetza|persName|304.0|pl
adieu|persName|304.0|pl
fryderykiem|persName|304.0|pl
katarzyna    mateczka|persName|304.0|pl
odjeżdża|persName|305.0|pl
troupenasowi|persName|306.0|pl
schubert|persName|306.0|pl
leona|persName|306.0|pl
berlin|placeName|306.0|pl
tarantella|persName|306.0|pl
schuberta|persName|306.0|pl
liszt|persName|306.0|pl
węgier|placeName|306.0|pl
leonowi|persName|306.0|pl
pleyelowi|persName|306.0|pl
portales|persName|306.0|pl
rue castellane|geogName|306.0|pl
escudiery|persName|306.0|pl
escudierowi|persName|306.0|pl
wesslowi|persName|306.0|pl
diller|persName|307.0|pl
austrii|placeName|307.0|pl
paryżu|placeName|307.0|pl
schl[esmgera]|geogName|307.0|pl
charles|persName|307.0|pl
dessauerowi|persName|307.0|pl
antosiowi|persName|307.0|pl
de rozières|persName|307.0|pl
jasia|persName|307.0|pl
polsce|placeName|307.0|pl
boże|persName|307.0|pl
tarantelli|persName|307.0|pl
troupenasowi|persName|307.0|pl
wesslowi|persName|307.0|pl
schubert|persName|307.0|pl
viardot|persName|307.0|pl
jasio|persName|307.0|pl
troupenasa|persName|307.0|pl
hamburg|placeName|307.0|pl
londres wessel|persName|307.0|pl
mechettego|persName|307.0|pl
wiednia|placeName|307.0|pl
dessauera|persName|307.0|pl
schlesingera|persName|307.0|pl
kakety|placeName|307.0|pl
niemcy|placeName|308.0|pl
malfati|persName|308.0|pl
albrechta|persName|309.0|pl
wiednia|placeName|309.0|pl
dessauer|persName|309.0|pl
austrii|placeName|309.0|pl
rotha|persName|309.0|pl
ulicy  |geogName|309.0|pl
neuve de mathurins|geogName|309.0|pl
ulicy montblanc|geogName|309.0|pl
roth|persName|309.0|pl
tokaya|persName|309.0|pl
marsylii|placeName|309.0|pl
antkowi|persName|309.0|pl
dantanowi|persName|309.0|pl
antoś|persName|309.0|pl
pozn|persName|309.0|pl
antosia|persName|309.0|pl
antka|persName|309.0|pl
antek|persName|309.0|pl
de roz[ières|persName|309.0|pl
charla|persName|309.0|pl
jasiowi|persName|309.0|pl
rotha|persName|310.0|pl
louis|persName|310.0|pl
hamburga|placeName|310.0|pl
wessiowi|persName|310.0|pl
wiednia|placeName|310.0|pl
jasio|persName|310.0|pl
leona|persName|310.0|pl
alkana|persName|310.0|pl
wiedniu|placeName|311.0|pl
dessauera|persName|311.0|pl
wiedeńskim|placeName|311.0|pl
müller|persName|311.0|pl
mendelsonowi|persName|311.0|pl
katedrę kolońską|orgName|311.0|pl
abisynii|placeName|311.0|pl
kongo|placeName|311.0|pl
niemieckiej|placeName|311.0|pl
schlesingera|persName|311.0|pl
antka|persName|311.0|pl
p|persName|311.0|pl
sand|persName|311.0|pl
s|persName|311.0|pl
antosiem|persName|311.0|pl
antek|persName|311.0|pl
antoś|persName|311.0|pl
antkiem|persName|311.0|pl
cheveta|placeName|311.0|pl
palais royal|geogName|311.0|pl
strasburga|placeName|311.0|pl
niemca|placeName|311.0|pl
jasia|persName|311.0|pl
montblanc|geogName|311.0|pl
chaussée|placeName|311.0|pl
bóg|persName|311.0|pl
angliku|geogName|311.0|pl
jaś|persName|311.0|pl
lipska|placeName|311.0|pl
kalesza|persName|311.0|pl
wiktima|persName|311.0|pl
niemiec|placeName|312.0|pl
müller|persName|312.0|pl
place vendôme|geogName|312.0|pl
albrechta|persName|312.0|pl
jasiowi|persName|312.0|pl
mathurins|placeName|313.0|pl
tronchet|geogName|313.0|pl
szelma wessel|persName|313.0|pl
agréments au|persName|313.0|pl
impromptu|persName|313.0|pl
jasia|persName|313.0|pl
wesslem|orgName|313.0|pl
wessla|persName|313.0|pl
stapelton|persName|313.0|pl
stapleton|persName|313.0|pl
rue tronchet|geogName|314.0|pl
godzina jedenasta rano|time|314.0|pl
ulicę pigalle|geogName|314.0|pl
schlesingera|persName|315.0|pl
mechettego|persName|315.0|pl
leonowi|persName|315.0|pl
mazurka|persName|315.0|pl
londynem|placeName|315.0|pl
mme sand|persName|315.0|pl
mme george sand|persName|315.0|pl
sand|persName|315.0|pl
jasia|persName|315.0|pl
p|persName|316.0|pl
